"EngagementId","UserId","EngagementDisabled","Id","BillRateId","CreateDate","UpdateDate","EffectiveDate"
"1CB9CEE1-5904-48A5-1814-08DB15BD3991","AB995316-AC5B-4F93-3F22-08DB008453BF","False","7937F520-01AB-4882-9C34-A357ADCB8125","","0001-01-01 00:00:00","0001-01-01 00:00:00",""
"76DD98A4-E61A-4EEE-2DA0-08DB1A80A9F0","AB995316-AC5B-4F93-3F22-08DB008453BF","False","8C934935-6CAA-41D0-821F-A3E32D9C5AFA","F57ADF9C-777B-449B-057C-08DB1A74BA3C","2023-03-01 19:02:24.177712","2023-03-01 19:02:24.177714",""
"AC879697-FBB8-446C-C5F7-08DB00840455","AB995316-AC5B-4F93-3F22-08DB008453BF","False","688EB6C9-DD96-41D3-9351-A4D8882AE899","5643C376-9855-4790-0015-08DB0085AF8C","2023-01-27 16:45:58.365687","2023-01-27 16:45:58.365688",""
"AC879697-FBB8-446C-C5F7-08DB00840455","AB995316-AC5B-4F93-3F22-08DB008453BF","False","974B6886-EB0C-4528-AC76-A7E5E18663C3","16B45AFD-8319-47D1-0017-08DB0085AF8C","2023-01-27 16:47:08.598513","2023-01-27 16:47:08.598514",""
"BD3D3005-0152-4868-E3E7-08DB1AB78737","AB995316-AC5B-4F93-3F22-08DB008453BF","False","D97044F5-2186-492D-9913-A98C0590B998","8A8ADABB-3BE9-46CF-4820-08DB1AB59309","2023-03-02 00:47:07.647170","2023-03-02 00:47:07.647170",""
"1CB9CEE1-5904-48A5-1814-08DB15BD3991","AB995316-AC5B-4F93-3F22-08DB008453BF","False","6C0194E1-5026-4C06-BE45-A9B596B16C43","C352341B-42B3-4D56-CADE-08DB15BD9DB5","2023-02-23 20:48:02.778416","2023-02-23 20:48:02.778417",""
"A8F1734B-489B-40EC-1813-08DB15BD3991","AB995316-AC5B-4F93-3F22-08DB008453BF","False","EFF61E61-7D82-4420-9B5E-AC9049680C84","7958C7DF-D118-43D2-CADB-08DB15BD9DB5","2023-02-23 20:37:43.886547","2023-02-23 20:37:43.886548",""
"3FAC7E34-F082-4839-813F-08DB1065B39C","AB995316-AC5B-4F93-3F22-08DB008453BF","False","7D780590-C55F-4ADF-88D8-AEB65D30A839","734AB997-90EA-49B1-9911-08DB10625C01","2023-02-16 21:35:41.863657","2023-02-16 21:35:41.863658",""
"2ED507B2-D52B-4288-394D-08DB45B7DE40","AB995316-AC5B-4F93-3F22-08DB008453BF","False","BD83D032-C704-490F-A66A-B02191490991","5ECBF239-E2AD-413B-C76B-08DB45B33A04","2023-04-25 18:20:24.101115","2023-04-25 18:20:24.101117",""
"1CB9CEE1-5904-48A5-1814-08DB15BD3991","AB995316-AC5B-4F93-3F22-08DB008453BF","False","2F3E0D47-22C8-4198-B123-B033683F47AC","C8A9641B-47E9-4D3A-CAE5-08DB15BD9DB5","2023-02-23 20:48:07.351490","2023-02-23 20:48:07.351491",""
"4248FE98-CA44-4F65-C5F3-08DB00840455","AB995316-AC5B-4F93-3F22-08DB008453BF","False","0C46F2D7-A4AE-4167-8857-B0C9742A276F","E68F95A4-C721-42EE-001D-08DB0085AF8C","2023-01-27 16:48:44.311311","2023-01-27 16:48:44.311312",""
"FC946E98-8071-4094-AD06-08DB36C371D9","AB995316-AC5B-4F93-3F22-08DB008453BF","False","156FBEF1-CB02-4F6C-979F-B36DA83A197A","","0001-01-01 00:00:00","0001-01-01 00:00:00",""
"903368F3-BE83-4304-3998-08DB1131D472","AB995316-AC5B-4F93-3F22-08DB008453BF","False","CBB09EA6-8695-47A1-9C51-B448484337BD","B8619B09-29AE-47E2-BF09-08DB112E7B1F","2023-02-17 21:57:24.890916","2023-02-17 21:57:24.890917",""
"CF23E036-061D-4C01-87FA-08DB31424D3E","AB995316-AC5B-4F93-3F22-08DB008453BF","False","9553955E-C68A-4033-AC5A-B4C31B0F0979","992219B4-98A0-403B-1BF3-08DB3139A4E6","2023-03-30 17:36:05.601703","2023-03-30 17:36:05.601703",""
"76DD98A4-E61A-4EEE-2DA0-08DB1A80A9F0","AB995316-AC5B-4F93-3F22-08DB008453BF","False","DF09ACAE-1E87-4E8D-A67A-B4F9A15446D5","","0001-01-01 00:00:00","0001-01-01 00:00:00",""
"C866C599-984B-488A-9541-08DB0AD09684","AB995316-AC5B-4F93-3F22-08DB008453BF","False","8F506D0E-4F66-4BAC-879E-B7D6A6812CBA","0B110A99-E63C-4D2C-53E2-08DB0AD0A5A8","2023-02-09 22:32:50.354663","2023-02-09 22:32:50.354664",""
"903368F3-BE83-4304-3998-08DB1131D472","AB995316-AC5B-4F93-3F22-08DB008453BF","False","66253D1E-AC95-4964-9B87-B86B02DB7E25","D005DD08-DD0C-4FC7-BF08-08DB112E7B1F","2023-02-17 21:57:24.877721","2023-02-17 21:57:24.877722",""
"69476A8B-48DE-409B-394C-08DB45B7DE40","AB995316-AC5B-4F93-3F22-08DB008453BF","False","7AF159DD-0FCE-469A-A885-BCDF162677F7","1C51CB69-2644-41AE-C766-08DB45B33A04","2023-04-25 18:08:18.241679","2023-04-25 18:08:18.241680",""
"A8F1734B-489B-40EC-1813-08DB15BD3991","AB995316-AC5B-4F93-3F22-08DB008453BF","False","F62902CB-A878-4CA8-B398-BDB764ECEC22","","0001-01-01 00:00:00","0001-01-01 00:00:00",""
"CF23E036-061D-4C01-87FA-08DB31424D3E","AB995316-AC5B-4F93-3F22-08DB008453BF","False","7C4D7698-B3A5-44A8-A747-C09B20B20EF6","A2E4E488-93D7-4707-1BF4-08DB3139A4E6","2023-03-30 17:36:05.647500","2023-03-30 17:36:05.647501",""
"EBE72452-1268-4A66-C8DD-08DB2BD0FA06","AB995316-AC5B-4F93-3F22-08DB008453BF","False","8EFDD9F8-A6EA-4E1F-95EA-C0E8BF09874F","11732093-4F78-4C45-6301-08DB2BD10AFE","2023-03-23 22:33:15.103033","2023-03-23 22:33:15.103034",""
"AB2529F2-7E04-4116-C950-08DB0317A5BD","AB995316-AC5B-4F93-3F22-08DB008453BF","False","619707A8-171A-4C00-BB65-C116E5B06726","37AFAF0D-BAD3-42E3-479E-08DB0317C6FF","2023-01-30 23:48:22.464541","2023-01-30 23:48:22.464542",""
"DBAAF035-8CFB-4E9D-4BD8-08DB02ECBFBD","AB995316-AC5B-4F93-3F22-08DB008453BF","False","BE6D1CD5-DB77-4A79-81D5-C22D5552A6DD","73135297-CCD3-496F-182C-08DB02E68F3D","2023-01-30 22:53:20.480896","2023-01-30 22:53:20.480897",""
"EBE72452-1268-4A66-C8DD-08DB2BD0FA06","AB995316-AC5B-4F93-3F22-08DB008453BF","False","1479981D-53C4-4FC9-8DDC-C2BF2193FC25","AA4CD445-7A11-48B2-62FF-08DB2BD10AFE","2023-03-23 22:33:14.124666","2023-03-23 22:33:14.124666",""
"69476A8B-48DE-409B-394C-08DB45B7DE40","AB995316-AC5B-4F93-3F22-08DB008453BF","False","CC8773EE-8C8B-4C01-9E60-C2EF9397FA76","","0001-01-01 00:00:00","0001-01-01 00:00:00",""
"EBE72452-1268-4A66-C8DD-08DB2BD0FA06","AB995316-AC5B-4F93-3F22-08DB008453BF","False","405F1A8B-CE23-48BC-A97A-C333A68A94C9","A8230C9B-9B8C-4B09-6305-08DB2BD10AFE","2023-03-23 22:34:25.985619","2023-03-23 22:34:25.985620",""
"C866C599-984B-488A-9541-08DB0AD09684","AB995316-AC5B-4F93-3F22-08DB008453BF","False","4C399E6D-246F-4BB7-A5A4-C3994B08EF7A","925890DD-37A6-42A2-53E0-08DB0AD0A5A8","2023-02-09 22:32:50.319412","2023-02-09 22:32:50.319413",""
"EBE72452-1268-4A66-C8DD-08DB2BD0FA06","AB995316-AC5B-4F93-3F22-08DB008453BF","False","53754BAB-AD10-4D83-AC40-C8DBF074632E","B3634660-65FF-48DB-6300-08DB2BD10AFE","2023-03-23 22:33:15.102930","2023-03-23 22:33:15.102931",""
"3AC40D83-D3CD-49C7-A4F7-08DB1B5E8D8D","AB995316-AC5B-4F93-3F22-08DB008453BF","False","5C13EA8F-A52C-4879-AAC7-CAB855920844","392AB01F-39D2-418E-9183-08DB1B4EDEE2","2023-03-02 21:07:38.602121","2023-03-02 21:07:38.602121",""
"EDABC313-0F1E-4CBF-C94F-08DB0317A5BD","AB995316-AC5B-4F93-3F22-08DB008453BF","False","E5ED6AA7-63F6-4D2F-84C5-CD595C28F5EF","","0001-01-01 00:00:00","0001-01-01 00:00:00",""
"DBAAF035-8CFB-4E9D-4BD8-08DB02ECBFBD","AB995316-AC5B-4F93-3F22-08DB008453BF","False","3919DCB3-0E85-4F84-9207-CE906E8742FA","30CECACF-DCA7-4006-182E-08DB02E68F3D","2023-01-30 22:54:09.837872","2023-01-30 22:54:09.837873",""
"3FAC7E34-F082-4839-813F-08DB1065B39C","AB995316-AC5B-4F93-3F22-08DB008453BF","False","E5EF5471-17C8-45CA-9D01-D0D0FE51A58B","","0001-01-01 00:00:00","0001-01-01 00:00:00",""
"DBAAF035-8CFB-4E9D-4BD8-08DB02ECBFBD","AB995316-AC5B-4F93-3F22-08DB008453BF","False","857C8263-E01A-411C-B808-D10EBF12AF58","1160D7B3-EF75-48EA-1831-08DB02E68F3D","2023-01-30 22:54:09.884393","2023-01-30 22:54:09.884395",""
"04F2462F-D5E3-4FD9-8141-08DB1065B39C","AB995316-AC5B-4F93-3F22-08DB008453BF","False","EF95A26E-4C5F-4484-8B55-D3ABF76A2473","689C980D-CE3F-4774-9923-08DB10625C01","2023-02-16 22:23:27.741406","2023-02-16 22:23:27.741407",""
"279B735F-CCEB-4EE8-5E40-08DB2F1F530D","AB995316-AC5B-4F93-3F22-08DB008453BF","False","304A9DCD-8DC0-4374-9CF7-D58CC6949AF5","60B47832-7CA5-46C9-7177-08DB2F1A3DB2","2023-03-28 00:15:00.898038","2023-03-28 00:15:00.898040",""
"913CE298-30B8-4E90-E48D-08DB19100A6E","AB995316-AC5B-4F93-3F22-08DB008453BF","False","84DBEEF2-2AE9-4869-A09E-D708AFD1A655","CF68D715-0EB2-4A8D-D441-08DB19105D2A","2023-02-27 23:07:44.316967","2023-02-27 23:07:44.316968",""
"69476A8B-48DE-409B-394C-08DB45B7DE40","AB995316-AC5B-4F93-3F22-08DB008453BF","False","06F50E13-EE60-4118-A4AC-D72EC0051DB9","7A49D649-D19B-45DF-C765-08DB45B33A04","2023-04-25 18:08:18.160001","2023-04-25 18:08:18.160002",""
"BD3D3005-0152-4868-E3E7-08DB1AB78737","AB995316-AC5B-4F93-3F22-08DB008453BF","False","6D575596-61C3-4D27-8435-D8BEA0340CBD","1318281A-289A-46FA-481F-08DB1AB59309","2023-03-02 00:47:07.634574","2023-03-02 00:47:07.634575",""
"C866C599-984B-488A-9541-08DB0AD09684","AB995316-AC5B-4F93-3F22-08DB008453BF","False","83936579-2061-4CEE-BB3B-D994FA290D04","350A5C09-7B4F-4A0B-53E1-08DB0AD0A5A8","2023-02-09 22:32:50.337906","2023-02-09 22:32:50.337907",""
"DBAAF035-8CFB-4E9D-4BD8-08DB02ECBFBD","AB995316-AC5B-4F93-3F22-08DB008453BF","False","70D3B297-A2A8-48B6-A215-DB2333159D99","D2FA3AD6-5132-4537-182F-08DB02E68F3D","2023-01-30 22:54:09.852756","2023-01-30 22:54:09.852757",""
"279B735F-CCEB-4EE8-5E40-08DB2F1F530D","AB995316-AC5B-4F93-3F22-08DB008453BF","False","10A47CE6-5842-4412-BB05-DD6CCCAFDCD4","76C360DA-16E3-423C-7176-08DB2F1A3DB2","2023-03-28 00:15:00.883015","2023-03-28 00:15:00.883016",""
"F823F86C-4BDE-44C3-180F-08DB15BD3991","AB995316-AC5B-4F93-3F22-08DB008453BF","False","6BB5AAA6-4421-410C-93DE-E0D0658AA843","D77C1662-72B1-47A2-CACB-08DB15BD9DB5","2023-02-23 19:51:59.827307","2023-02-23 19:51:59.827308",""
"2ED507B2-D52B-4288-394D-08DB45B7DE40","AB995316-AC5B-4F93-3F22-08DB008453BF","False","4FE06025-A41D-45A4-AD44-E24303311043","29F8B835-8EEB-420F-C770-08DB45B33A04","2023-04-25 18:20:24.179954","2023-04-25 18:20:24.179955",""
"3FAC7E34-F082-4839-813F-08DB1065B39C","AB995316-AC5B-4F93-3F22-08DB008453BF","False","77DCA498-628F-46CF-8F36-E4402B2526C2","2E5EBF0C-BB59-46FD-9912-08DB10625C01","2023-02-16 21:35:41.938601","2023-02-16 21:35:41.938603",""
"EBE72452-1268-4A66-C8DD-08DB2BD0FA06","AB995316-AC5B-4F93-3F22-08DB008453BF","False","7D59E495-0A10-4931-ABA5-E55C799FFACF","CBA1582B-B1EB-4AC7-630A-08DB2BD10AFE","2023-03-23 22:35:41.673638","2023-03-23 22:35:41.673639",""
"BD3D3005-0152-4868-E3E7-08DB1AB78737","AB995316-AC5B-4F93-3F22-08DB008453BF","False","637132E2-E90B-421C-92FD-E5AC14D8B993","686758E6-F59D-499B-481E-08DB1AB59309","2023-03-02 00:47:07.621861","2023-03-02 00:47:07.621862",""
"1CB9CEE1-5904-48A5-1814-08DB15BD3991","AB995316-AC5B-4F93-3F22-08DB008453BF","False","72BDE303-1ED1-4C0A-A2A1-E653321DA30E","54497A05-BCD9-4C2E-CAE1-08DB15BD9DB5","2023-02-23 20:48:04.627766","2023-02-23 20:48:04.627767",""
"D35D47FF-0276-4BF9-AD05-08DB36C371D9","AB995316-AC5B-4F93-3F22-08DB008453BF","False","64DF902A-BB54-4D3C-BAE6-E6F8F66F415A","E9339FDA-8CC7-4EDD-380D-08DB36C37F78","2023-04-06 17:29:25.650855","2023-04-06 17:29:25.650856",""
"913CE298-30B8-4E90-E48D-08DB19100A6E","AB995316-AC5B-4F93-3F22-08DB008453BF","False","685DA8CD-D746-491A-8207-EA8B3C005FCB","D2FD4633-1811-4C72-D440-08DB19105D2A","2023-02-27 23:07:44.296903","2023-02-27 23:07:44.296904",""
"279B735F-CCEB-4EE8-5E40-08DB2F1F530D","AB995316-AC5B-4F93-3F22-08DB008453BF","False","EE9DD0FB-DECE-4B0F-9865-EAB666C7F437","1CEF1DD1-1050-4E83-7178-08DB2F1A3DB2","2023-03-28 00:15:00.916207","2023-03-28 00:15:00.916207",""
"04F2462F-D5E3-4FD9-8141-08DB1065B39C","AB995316-AC5B-4F93-3F22-08DB008453BF","False","7173B80A-4131-4001-86D6-EC4DA2CD6F16","E24E134D-A592-443A-9925-08DB10625C01","2023-02-16 22:23:27.787265","2023-02-16 22:23:44.741616","2023-02-04 07:00:00"
"DC2DF1A1-B0AA-47F7-C5F8-08DB00840455","AB995316-AC5B-4F93-3F22-08DB008453BF","False","372A9DD8-F4FB-4A97-A92C-ED934E83276B","B2891C28-B1E7-4502-DFE4-08DB00878801","2023-01-27 16:57:10.581596","2023-01-27 16:57:10.581597",""
"AB2529F2-7E04-4116-C950-08DB0317A5BD","AB995316-AC5B-4F93-3F22-08DB008453BF","False","F644BF40-4FCF-4A3A-8113-EDB4E6F1BB5F","C74F077F-EC91-432F-479D-08DB0317C6FF","2023-01-30 23:48:22.448109","2023-01-30 23:48:22.448111",""
"AB2529F2-7E04-4116-C950-08DB0317A5BD","AB995316-AC5B-4F93-3F22-08DB008453BF","False","C987542C-CA01-41D9-B11D-EE95A0AB839C","C023AFD0-4E0A-4DB4-479C-08DB0317C6FF","2023-01-30 23:48:22.430885","2023-01-30 23:48:22.430886",""
"04F2462F-D5E3-4FD9-8141-08DB1065B39C","AB995316-AC5B-4F93-3F22-08DB008453BF","False","7F0B1078-F72D-4350-BB72-EF528D8BBB58","D5DC9593-2AC6-4433-9921-08DB10625C01","2023-02-16 22:22:29.345769","2023-02-16 22:22:29.345771",""
"8874B467-4DBA-4BFB-C5F5-08DB00840455","AB995316-AC5B-4F93-3F22-08DB008453BF","False","25985363-F4F3-4581-9163-EFBFCC81FA7E","46B30917-B6BF-4774-0020-08DB0085AF8C","2023-01-27 16:50:05.438039","2023-01-27 16:50:05.438040",""
"69476A8B-48DE-409B-394C-08DB45B7DE40","AB995316-AC5B-4F93-3F22-08DB008453BF","False","54169EA4-A5FF-46DE-9A9D-F098B30FF234","A3EE7412-B980-4CB7-C768-08DB45B33A04","2023-04-25 18:08:18.278668","2023-04-25 18:08:18.278669",""
"F823F86C-4BDE-44C3-180F-08DB15BD3991","AB995316-AC5B-4F93-3F22-08DB008453BF","False","F5762A71-7A59-4B87-88E8-F2A31B7EDEC1","375C4B9C-C2AF-43B5-CACE-08DB15BD9DB5","2023-02-23 19:51:59.873195","2023-02-23 19:51:59.873195",""
"58CAC6EF-B24A-4247-5E41-08DB2F1F530D","AB995316-AC5B-4F93-3F22-08DB008453BF","False","9D453D32-522D-4BA2-9F74-F665D0104E92","88269454-800C-4BE5-717B-08DB2F1A3DB2","2023-03-28 00:21:09.363789","2023-03-28 00:21:09.363790",""
"D35D47FF-0276-4BF9-AD05-08DB36C371D9","AB995316-AC5B-4F93-3F22-08DB008453BF","False","B47B5760-644A-43B7-A377-F7F14E865484","F29DC0DA-83EF-44EA-380B-08DB36C37F78","2023-04-06 17:22:28.949250","2023-04-06 17:22:28.949251",""
"A8F1734B-489B-40EC-1813-08DB15BD3991","AB995316-AC5B-4F93-3F22-08DB008453BF","False","E2A7AB3F-65A2-4267-ABF1-FA488375D33E","6E887681-5748-4360-CAD8-08DB15BD9DB5","2023-02-23 20:37:43.836014","2023-02-23 20:37:43.836015",""
"EDABC313-0F1E-4CBF-C94F-08DB0317A5BD","AB995316-AC5B-4F93-3F22-08DB008453BF","False","9264FBD3-4F8B-4451-AC63-FCBF9C08DEF9","A3A464FB-C30E-4689-4795-08DB0317C6FF","2023-01-30 23:14:46.112064","2023-01-30 23:14:46.112066",""
"58CAC6EF-B24A-4247-5E41-08DB2F1F530D","AB995316-AC5B-4F93-3F22-08DB008453BF","False","9BBDE8AF-BB29-45D7-B5D3-FD522CA276CC","E915A78F-32B5-4825-717C-08DB2F1A3DB2","2023-03-28 00:21:09.375422","2023-03-28 00:21:09.375423",""
"C866C599-984B-488A-9541-08DB0AD09684","AB995316-AC5B-4F93-3F22-08DB008453BF","False","7DE3134F-4D6A-48BF-AECC-FE8C54574DEF","","0001-01-01 00:00:00","0001-01-01 00:00:00",""
"C866C599-984B-488A-9541-08DB0AD09684","AB995316-AC5B-4F93-3F22-08DB008453BF","False","A91A2065-95D4-4D55-B611-FF05B3A26A26","2B5AD7F0-9C65-4FFA-53E3-08DB0AD0A5A8","2023-02-09 22:32:50.371569","2023-02-09 22:32:50.371571",""
